config_from,config_to,hamming_dist
392710,901632,7
392710,901634,6
392710,901638,5
392710,902022,7
392710,902144,7
392710,902145,8
392710,902149,7
392710,902150,5
392710,902402,7
392710,902660,5
392710,902661,6
392710,902662,4
392710,903046,6
392710,904708,4
392710,904710,3
392710,906758,3
392710,909824,6
392710,909826,5
392710,909828,5
392710,909830,4
392710,909956,6
392710,910342,4
392710,910848,5
392710,910850,4
392710,910852,4
392710,910854,3
392710,911238,5
392710,911874,4
392710,911878,3
392710,912384,5
392710,912390,3
392710,912896,4
392710,912898,3
392710,912900,3
392710,912901,4
392710,912902,2
392710,912903,3
392710,913026,4
392710,913028,4
392710,913029,5
392710,913030,3
392710,913031,4
392710,913158,3
392710,913159,4
392710,913286,4
392710,914950,2
392710,915974,2
392710,916998,1
392710,916999,2
392710,917014,2
392710,917126,2
392710,917127,3
392710,917254,2
392710,917382,3
392710,952198,9
392710,960391,9
392710,962053,7
392710,962054,5
392710,962310,6
392710,962311,7
392710,966150,4
392710,968582,8
392710,976775,8
392710,978432,6
392710,978436,5
392710,978437,6
392710,1011462,5
392710,1015808,10
392710,1016320,9
392710,1016322,8
392710,1016582,8
392710,1016706,10
392710,1016710,9
392710,1016834,8
392710,1017094,8
392710,1017344,8
392710,1017346,7
392710,1017478,7
392710,1017479,8
392710,1017602,8
392710,1017606,7
392710,1017734,8
392710,1017735,9
392710,1018752,10
392710,1019523,8
392710,1019526,6
392710,1019527,7
392710,1019559,8
392710,1019776,9
392710,1019779,9
392710,1019782,7
392710,1019783,8
392710,1021830,7
392710,1023878,6
392710,1024642,8
392710,1024896,10
392710,1024898,9
392710,1024903,9
392710,1025028,7
392710,1025537,8
392710,1025538,6
392710,1025539,7
392710,1025540,6
392710,1025542,5
392710,1025543,6
392710,1025666,7
392710,1025667,8
392710,1025670,6
392710,1025792,8
392710,1025794,7
392710,1025798,6
392710,1025799,7
392710,1025920,9
392710,1025921,10
392710,1025922,8
392710,1025923,9
392710,1025924,8
392710,1025925,9
392710,1025926,7
392710,1025927,8
392710,1025935,9
392710,1026944,9
392710,1026951,8
392710,1027584,6
392710,1027586,5
392710,1027590,4
392710,1027591,5
392710,1027714,6
392710,1027718,5
392710,1027719,6
392710,1027842,6
392710,1027846,5
392710,1027847,6
392710,1027968,8
392710,1027969,9
392710,1027970,7
392710,1027972,7
392710,1027973,8
392710,1027974,6
392710,1027975,7
392710,1029124,6
392710,1029634,5
392710,1029636,5
392710,1029638,4
392710,1029890,6
392710,1031680,5
392710,1031682,4
392710,1031686,3
392710,1031810,5
392710,1031814,4
392710,1031938,5
392710,1031942,4
392710,1032066,6
392710,1032067,7
392710,1032070,5
392710,1032071,6
392710,1032102,6
392710,1032192,9
392710,1032704,8
392710,1032961,10
392710,1032966,7
392710,1033091,10
392710,1033094,8
392710,1033218,7
392710,1033474,8
392710,1033478,7
392710,1033734,5
392710,1033990,6
392710,1034117,9
392710,1034118,7
392710,1034119,8
392710,1035782,4
392710,1035798,5
392710,1036166,6
392710,1036167,7
392710,1036175,8
392710,1038214,6
392710,1039879,4
392710,1040007,5
392710,1040262,5
392710,1040896,7
392710,1040897,8
392710,1040898,6
392710,1041152,8
392710,1041153,9
392710,1041154,7
392710,1041158,6
392710,1041280,9
392710,1041282,8
392710,1041283,9
392710,1041286,7
392710,1041412,6
392710,1041668,7
392710,1041920,6
392710,1041921,7
392710,1041923,6
392710,1041924,5
392710,1041926,4
392710,1041927,5
392710,1042051,7
392710,1042054,5
392710,1042055,6
392710,1042063,7
392710,1042176,7
392710,1042180,6
392710,1042182,5
392710,1042183,6
392710,1042304,8
392710,1042305,9
392710,1042306,7
392710,1042307,8
392710,1042308,7
392710,1042309,8
392710,1042310,6
392710,1042311,7
392710,1042319,8
392710,1043202,6
392710,1043206,5
392710,1043328,8
392710,1043334,6
392710,1043335,7
392710,1043968,5
392710,1043970,4
392710,1043974,3
392710,1043975,4
392710,1044099,6
392710,1044102,4
392710,1044103,5
392710,1044110,5
392710,1044111,6
392710,1044224,6
392710,1044226,5
392710,1044230,4
392710,1044231,5
392710,1044258,6
392710,1044352,7
392710,1044354,6
392710,1044358,5
392710,1044359,6
392710,1044367,7
392710,1048064,4
392710,1048066,3
392710,1048067,4
392710,1048070,2
392710,1048071,3
392710,1048198,3
392710,1048199,4
392710,1048320,5
392710,1048322,4
392710,1048326,3
392710,1048450,5
392710,1048451,6
392710,1048454,4
392710,1048455,5
392710,1048486,5
491520,1024,5
491520,1088,6
491520,1536,6
491520,9088,8
491520,9096,9
491520,16384,5
491520,16896,6
491520,32768,3
491520,32832,4
491520,32840,5
491520,33096,6
491520,33792,4
491520,33794,5
491520,36928,5
491520,36936,6
491520,36952,7
491520,41864,8
491520,49152,4
491520,49664,5
491520,57856,6
491520,57861,8
491520,57985,8
491520,57989,9
491520,65536,3
491520,65920,5
491520,66112,5
491520,66432,6
491520,66436,7
491520,66438,8
491520,66560,4
491520,73792,5
491520,74112,6
491520,74304,6
491520,74624,7
491520,82432,5
491520,82496,6
491520,90688,7
491520,98304,2
491520,98561,4
491520,98688,4
491520,98816,3
491520,98818,4
491520,98944,4
491520,99200,5
491520,99204,6
491520,99206,7
491520,99207,8
491520,99328,3
491520,99330,4
491520,99334,5
491520,99584,4
491520,99586,5
491520,99590,6
491520,99840,4
491520,99842,5
491520,99846,6
491520,99904,5
491520,99968,5
491520,100102,7
491520,100224,6
491520,100226,7
491520,100230,8
491520,101888,5
491520,101890,6
491520,103426,5
491520,105474,6
491520,105984,6
491520,105986,7
491520,106752,4
491520,106753,5
491520,106880,5
491520,107008,4
491520,107136,5
491520,107264,5
491520,107392,6
491520,107399,9
491520,108032,5
491520,108160,6
491520,108288,6
491520,108289,7
491520,108294,8
491520,108416,7
491520,109056,5
491520,110080,6
491520,110082,7
491520,110338,8
491520,110342,9
491520,114688,3
491520,114690,4
491520,115200,4
491520,115202,5
491520,115591,9
491520,115592,7
491520,116224,5
491520,116486,8
491520,116614,9
491520,118530,8
491520,118534,9
491520,123392,5
491520,123394,6
491520,123780,8
491520,123810,9
491520,124416,6
491520,124420,7
491520,124806,10
491520,125440,6
491520,126726,10
491520,164866,4
491520,166914,5
491520,197504,5
491520,213504,4
491520,230144,3
491520,230272,4
491520,230400,2
491520,230402,3
491520,230913,4
491520,230914,4
491520,231169,5
491520,231298,6
491520,232450,4
491520,232962,5
491520,233344,6
491520,238471,8
491520,239361,6
491520,239495,9
491520,241152,5
491520,241536,7
491520,244224,5
491520,246272,3
491520,246274,4
491520,262144,3
491520,262145,4
491520,262152,4
491520,262408,5
491520,262656,4
491520,262664,5
491520,263168,4
491520,263170,5
491520,263432,6
491520,263680,5
491520,278528,4
491520,278529,5
491520,278536,5
491520,278537,6
491520,278600,6
491520,278601,7
491520,278784,5
491520,278912,6
491520,279040,5
491520,279424,7
491520,279552,5
491520,279553,6
491520,279554,6
491520,280065,7
491520,280073,8
491520,281600,6
491520,286720,5
491520,294912,2
491520,294913,3
491520,294916,3
491520,294920,3
491520,294976,3
491520,295040,3
491520,295168,3
491520,295176,4
491520,295424,3
491520,295936,3
491520,296320,5
491520,296448,4
491520,296452,5
491520,296454,6
491520,296576,5
491520,296580,6
491520,304128,4
491520,311296,3
491520,311297,4
491520,311304,4
491520,311552,4
491520,311560,5
491520,311808,4
491520,311809,5
491520,312064,5
491520,312066,6
491520,312068,6
491520,312192,6
491520,312840,6
491520,312841,7
491520,319488,4
491520,320000,5
491520,320001,6
491520,320005,7
491520,327680,2
491520,328192,3
491520,328196,4
491520,328198,5
491520,328454,6
491520,328704,3
491520,328705,4
491520,328708,4
491520,328709,5
491520,328768,4
491520,329216,4
491520,329220,5
491520,329222,6
491520,329348,6
491520,329478,7
491520,329482,7
491520,331530,8
491520,335872,3
491520,335936,4
491520,336384,4
491520,337408,5
491520,337412,6
491520,344064,3
491520,344065,4
491520,344068,4
491520,344070,5
491520,344128,4
491520,344320,4
491520,344326,6
491520,344448,5
491520,344576,4
491520,344582,6
491520,344640,5
491520,344832,5
491520,344834,6
491520,344838,7
491520,345094,6
491520,345102,7
491520,345354,7
491520,345358,8
491520,345606,7
491520,345614,8
491520,345856,6
491520,345862,8
491520,345866,8
491520,347150,8
491520,347406,9
491520,353024,6
491520,353154,8
491520,353186,9
491520,355072,7
491520,355200,8
491520,355202,9
491520,360448,1
491520,360449,2
491520,360450,2
491520,360451,3
491520,360452,2
491520,360456,2
491520,360704,2
491520,360705,3
491520,360710,4
491520,360832,3
491520,360834,4
491520,360960,2
491520,360962,3
491520,360964,3
491520,360966,4
491520,361088,3
491520,361216,3
491520,361218,4
491520,361222,5
491520,361344,4
491520,361345,5
491520,361346,5
491520,361348,5
491520,361350,6
491520,361351,7
491520,361472,2
491520,361474,3
491520,361476,3
491520,361478,4
491520,361480,3
491520,361536,3
491520,361537,4
491520,361538,4
491520,361602,4
491520,361728,3
491520,361734,5
491520,361856,4
491520,361858,5
491520,361984,3
491520,361985,4
491520,361986,4
491520,361988,4
491520,361990,5
491520,362048,4
491520,362112,4
491520,362113,5
491520,362114,5
491520,362118,6
491520,362240,4
491520,362242,5
491520,362244,5
491520,362246,6
491520,362368,5
491520,362369,6
491520,362370,6
491520,362371,7
491520,362372,6
491520,362374,7
491520,362375,8
491520,364032,4
491520,364033,5
491520,364034,5
491520,364161,6
491520,364294,7
491520,365312,4
491520,368640,2
491520,369152,3
491520,369154,4
491520,369156,4
491520,369158,5
491520,369284,5
491520,369408,4
491520,369414,6
491520,369536,5
491520,369537,6
491520,369540,6
491520,369542,7
491520,369664,3
491520,369668,4
491520,369924,5
491520,370176,4
491520,370178,5
491520,370182,6
491520,370183,7
491520,370304,5
491520,370305,6
491520,370309,7
491520,370432,5
491520,370434,6
491520,370438,7
491520,370560,6
491520,370561,7
491520,370564,7
491520,370566,8
491520,371456,5
491520,371458,6
491520,371968,5
491520,372224,5
491520,372480,6
491520,372482,7
491520,372486,8
491520,372614,9
491520,374272,5
491520,374656,7
491520,376320,6
491520,376832,2
491520,376833,3
491520,376836,3
491520,376840,3
491520,376844,4
491520,376896,3
491520,376961,4
491520,377025,5
491520,377088,3
491520,377094,5
491520,377281,6
491520,377344,3
491520,377346,4
491520,377348,4
491520,377350,5
491520,377356,5
491520,377600,4
491520,377602,5
491520,377606,6
491520,377728,5
491520,377730,6
491520,377736,6
491520,377856,3
491520,377860,4
491520,377862,5
491520,377868,5
491520,378368,4
491520,378372,5
491520,378374,6
491520,378380,6
491520,378496,5
491520,378497,6
491520,378508,7
491520,378624,5
491520,378630,7
491520,378753,7
491520,378754,7
491520,378756,7
491520,378758,8
491520,380678,8
491520,380802,8
491520,381828,7
491520,385024,3
491520,385032,4
491520,385088,4
491520,385536,4
491520,385537,5
491520,385538,5
491520,385540,5
491520,385542,6
491520,385664,5
491520,385668,6
491520,385670,7
491520,385678,8
491520,385794,6
491520,385920,6
491520,385921,7
491520,385922,7
491520,385924,7
491520,385926,8
491520,385954,8
491520,386048,4
491520,386560,5
491520,386561,6
491520,386566,7
491520,386700,8
491520,386944,7
491520,386945,8
491520,386946,8
491520,386950,9
491520,387584,5
491520,388352,6
491520,388480,7
491520,388608,6
491520,388870,9
491520,388992,8
491520,388998,10
491520,389632,5
491520,390020,8
491520,390656,6
491520,392068,9
491520,392704,7
491520,393216,2
491520,393217,3
491520,393222,4
491520,393223,5
491520,393224,3
491520,393472,3
491520,394240,3
491520,394241,4
491520,394246,5
491520,394305,5
491520,394504,5
491520,394505,6
491520,394569,7
491520,394697,8
491520,394699,9
491520,404998,8
491520,409094,9
491520,409600,3
491520,409601,4
491520,409607,6
491520,409856,4
491520,410625,5
491520,417817,7
491520,417881,8
491520,425984,1
491520,425985,2
491520,425992,2
491520,425994,3
491520,426051,4
491520,426112,2
491520,426113,3
491520,426240,2
491520,426241,3
491520,427008,2
491520,427009,3
491520,427012,3
491520,427014,4
491520,427073,4
491520,427075,5
491520,427137,4
491520,427264,3
491520,427265,4
491520,427520,3
491520,427524,4
491520,434176,2
491520,434178,3
491520,435200,3
491520,435202,4
491520,435714,5
491520,437762,6
491520,437766,7
491520,442368,2
491520,442369,3
491520,442378,4
491520,442435,5
491520,442442,5
491520,442443,6
491520,442624,3
491520,442632,4
491520,443392,3
491520,443396,4
491520,443398,5
491520,443406,6
491520,443904,4
491520,443908,5
491520,443912,5
491520,458752,1
491520,458753,2
491520,458760,2
491520,459264,2
491520,459776,2
491520,459778,3
491520,459780,3
491520,460034,4
491520,466944,2
491520,475136,2
491520,475137,3
491520,475138,3
491520,475143,5
491520,475202,4
491520,475203,5
491520,475205,5
491520,475207,6
491520,475392,3
491520,475520,4
491520,475648,3
491520,483328,3
491520,483332,4
491520,491520,0
491520,491521,1
491520,491522,1
491520,491523,2
491520,491524,1
491520,491527,3
491520,491528,1
491520,491585,2
491520,491649,2
491520,491653,3
491520,491776,1
491520,491777,2
491520,491778,2
491520,491782,3
491520,491904,2
491520,491906,3
491520,491908,3
491520,492032,1
491520,492033,2
491520,492034,2
491520,492036,2
491520,492038,3
491520,492160,2
491520,492161,3
491520,492288,2
491520,492290,3
491520,492416,3
491520,492417,4
491520,492421,5
491520,492422,5
491520,492544,1
491520,492545,2
491520,492546,2
491520,492548,2
491520,492549,3
491520,492550,3
491520,492552,2
491520,492608,2
491520,492609,3
491520,492673,3
491520,492800,2
491520,492802,3
491520,492806,4
491520,492928,3
491520,493056,2
491520,493057,3
491520,493058,3
491520,493060,3
491520,493062,4
491520,493312,3
491520,493314,4
491520,493318,5
491520,493440,4
491520,493441,5
491520,493442,5
491520,493444,5
491520,493446,6
491520,493447,7
491520,495873,3
491520,499712,1
491520,499714,2
491520,500224,2
491520,500226,3
491520,500230,4
491520,500480,3
491520,500482,4
491520,500486,5
491520,500608,4
491520,500610,5
491520,500612,5
491520,500614,6
491520,500736,2
491520,500741,4
491520,500996,4
491520,501248,3
491520,501249,4
491520,501250,4
491520,501377,5
491520,501508,5
491520,501510,6
491520,501632,5
491520,501633,6
491520,501634,6
491520,501635,7
491520,501636,6
491520,501638,7
491520,501639,8
491520,503170,6
491520,503686,8
491520,505728,6
491520,507904,1
491520,507905,2
491520,507906,2
491520,507907,3
491520,507908,2
491520,507910,3
491520,507911,4
491520,507912,2
491520,507968,2
491520,507969,3
491520,507973,4
491520,508162,3
491520,508166,4
491520,508167,5
491520,508292,4
491520,508353,5
491520,508416,2
491520,508417,3
491520,508418,3
491520,508422,4
491520,508424,3
491520,508428,4
491520,508672,3
491520,508674,4
491520,508678,5
491520,508679,6
491520,508928,2
491520,508929,3
491520,508932,3
491520,508936,3
491520,509185,4
491520,509188,4
491520,509189,5
491520,509440,3
491520,509441,4
491520,509446,5
491520,509448,4
491520,509696,4
491520,509702,6
491520,509824,5
491520,509825,6
491520,511872,6
491520,511874,7
491520,516096,2
491520,516097,3
491520,516098,3
491520,516104,3
491520,516358,5
491520,516484,5
491520,516486,6
491520,516545,6
491520,516608,3
491520,516609,4
491520,516610,4
491520,516611,5
491520,516612,4
491520,516614,5
491520,516616,4
491520,516618,5
491520,516622,6
491520,516736,4
491520,516737,5
491520,516740,5
491520,516750,7
491520,516864,4
491520,516866,5
491520,516867,6
491520,516870,6
491520,516871,7
491520,516992,5
491520,516994,6
491520,516996,6
491520,516998,7
491520,516999,8
491520,517120,3
491520,517569,7
491520,517573,8
491520,517632,4
491520,517633,5
491520,517634,5
491520,517638,6
491520,517764,6
491520,517888,5
491520,517894,7
491520,518017,7
491520,518020,7
491520,518656,4
491520,518918,7
491520,519042,7
491520,519047,9
491520,519552,6
491520,519554,7
491520,519558,8
491520,519559,9
491520,519621,9
491520,519623,10
491520,519942,8
491520,520064,7
491520,520070,9
491520,520071,10
491520,520706,5
491520,557056,4
491520,561152,5
491520,561216,6
491520,566152,9
491520,573952,6
491520,574080,7
491520,582144,7
491520,582272,8
491520,582273,9
491520,590338,6
491520,590848,5
491520,591360,6
491520,591362,7
491520,601986,11
491520,622592,3
491520,623104,4
491520,623106,5
491520,623488,6
491520,623616,4
491520,623617,5
491520,623618,5
491520,624128,5
491520,624129,6
491520,624130,6
491520,624134,7
491520,624256,6
491520,624258,7
491520,624390,8
491520,624512,7
491520,624514,8
491520,624518,9
491520,626566,10
491520,627714,6
491520,630272,7
491520,630274,8
491520,630784,4
491520,631298,6
491520,631424,6
491520,631426,7
491520,631682,8
491520,631688,8
491520,631808,5
491520,631814,7
491520,631942,8
491520,632320,6
491520,632321,7
491520,632322,7
491520,632323,8
491520,632448,7
491520,632450,8
491520,632454,9
491520,632594,9
491520,632706,9
491520,632710,10
491520,632722,10
491520,633344,6
491520,633346,7
491520,634368,7
491520,634370,8
491520,634496,8
491520,634498,9
491520,634752,9
491520,634754,10
491520,634758,11
491520,634770,11
491520,634786,11
491520,634802,12
491520,636550,10
491520,637824,9
491520,638848,10
491520,639488,5
491520,639490,6
491520,639616,6
491520,639872,7
491520,640000,5
491520,640512,6
491520,640515,8
491520,642562,8
491520,642563,9
491520,647168,5
491520,647296,6
491520,647680,6
491520,647808,7
491520,648072,9
491520,648073,10
491520,648089,11
491520,648098,10
491520,648114,11
491520,648121,12
491520,648706,8
491520,648707,9
491520,648710,9
491520,648832,8
491520,649728,7
491520,650754,9
491520,650758,10
491520,651138,11
491520,651142,12
