config_from,config_to,t_to
894854,362246,61
894854,634502,61
894854,1027975,61
894854,769926,61
894854,493450,61
894854,361088,61
894854,501248,61
894854,501638,61
894854,765830,61
894854,1025926,61
894854,372615,61
894854,362246,61
894854,503682,61
894854,769927,61
894854,495494,61
894854,362368,61
894854,1044359,61
894854,1025670,61
894854,369414,61
362376,100224,61
362376,1025928,61
362376,501709,61
362376,910848,61
362376,1025926,61
362376,638594,61
362376,360960,61
362376,1016328,61
362376,1032076,61
362376,495494,61
362376,362370,61
362376,364290,61
362376,1044354,61
362376,984838,61
362376,650880,61
362376,362114,61
362376,638854,61
362376,624518,61
362376,385920,61
362376,493444,61
362376,126848,61
362376,100224,61
362376,520066,61
362376,493440,61
362376,361990,61
362376,108160,61
362376,100224,61
362376,362374,61
362376,631430,61
362376,886663,61
362376,765826,61
362376,500618,61
362376,501632,61
362376,1025920,61
362376,361344,61
362376,107714,61
362376,361986,61
362376,366478,61
362376,1041286,61
362376,886662,61
362376,263744,61
362376,1017612,61
362376,769927,61
362376,492544,61
362376,370566,61
362376,632710,61
362376,99208,61
362376,492418,61
362376,497414,61
362376,501633,61
362376,369158,61
362376,361350,61
362376,1043969,61
362376,894854,61
362376,124800,61
362376,386950,61
362376,370564,61
362376,493440,61
362376,518022,61
362376,1034118,61
362376,519040,61
362376,765824,61
362376,378754,61
362376,377728,61
362376,1025922,61
362376,632706,61
362376,361984,61
362376,427520,61
362376,1025920,61
362376,27607,61
362376,493447,61
362376,503681,61
362376,1024644,61
362376,492416,61
362376,108486,61
362376,509702,61
362376,377344,61
362376,1042054,61
362376,1025798,61
362376,1027719,61
362376,369536,61
362376,361344,61
362376,370564,61
362376,508422,61
362376,1036166,61
362376,508544,61
362376,493318,61
362376,66944,61
362376,509830,61
362376,508806,61
362376,385927,61
362376,632706,61
362376,378368,61
362376,909952,61
362376,387970,61
362376,98946,61
362376,886531,61
362376,632705,61
362376,295817,61
362376,634496,61
484230,992000,61
484230,508800,61
484230,1045383,61
484230,893698,61
484230,520071,61
484230,520066,61
484230,1024897,61
484230,647808,61
484230,1032103,61
484230,110212,61
484230,370566,61
484230,493319,61
484230,372614,61
484230,952193,61
484230,1027974,61
484230,1041025,61
484230,126594,61
484230,377607,61
484230,1033730,61
484230,634402,61
484230,377734,61
484230,896898,61
484230,1025671,61
484230,765830,61
484230,1025920,61
484230,1028999,61
484230,516998,61
484230,516998,61
484230,1041286,61
484230,102278,61
484230,505606,61
484230,385926,61
484230,1042306,61
484230,1025541,61
484230,950144,61
484230,370311,61
484230,100224,61
484230,1042307,61
484230,1042310,61
484230,501638,61
484230,362374,61
484230,1025664,61
484230,377344,61
484230,388864,61
484230,910214,61
484230,1042310,61
484230,361350,61
484230,386822,61
484230,503687,61
484230,370560,61
484230,344835,61
484230,624514,61
484230,385924,61
484230,386566,61
484230,1025927,61
484230,362240,61
484230,782208,61
484230,377734,61
484230,492288,61
484230,1043334,61
484230,1041284,61
484230,361348,61
484230,911238,61
484230,110467,61
484230,886534,61
484230,107136,61
484230,100230,61
484230,518023,61
484230,376836,61
484230,372614,61
484230,1025926,61
484230,388998,61
484230,369536,61
484230,506758,61
484230,910086,61
484230,1042055,61
484230,520070,61
484230,1019790,61
484230,1017734,61
484230,1027974,61
484230,387968,61
484230,385924,61
484230,769927,61
484230,99206,61
484230,372482,61
484230,634752,61
484230,493318,61
484230,520070,61
484230,1042315,61
484230,263247,61
484230,1044230,61
484230,336386,61
484230,523911,61
484230,1025926,61
484230,376832,61
484230,1019783,61
484230,1027975,61
484230,623494,61
484230,1033094,61
484230,517894,61
1042306,524166,61
1042306,1032070,61
1042306,1025926,61
1042306,1027971,61
1042306,362370,61
1042306,1027975,61
1042306,1025923,61
1042306,1027974,61
1042306,1027975,61
1042306,100225,61
1042306,1032064,61
1042306,1017736,61
1042306,886660,61
1042306,1027975,61
1042306,501634,61
1042306,500608,61
1042306,1023878,61
1042306,626562,61
1042306,520070,61
1042306,1041025,61
1042306,651136,61
1042306,1043334,61
1042306,1025922,61
1042306,1025536,61
1042306,1047431,61
1042306,114310,61
1042306,886662,61
1042306,509824,61
1042306,1041282,61
1042306,500615,61
1042306,370566,61
1042306,625664,61
1042306,1017735,61
1042306,1025922,61
1042306,516998,61
1042306,1044358,61
1042306,1025926,61
1042306,370566,61
1042306,362370,61
1042306,632710,61
1042306,1034118,61
1042306,502662,61
1042306,1025926,61
1042306,1025927,61
1042306,765570,61
1042306,520070,61
1042306,518016,61
1042306,860674,61
1042306,634370,61
1042306,516996,61
1042306,362374,61
1042306,516999,61
1042306,1041927,61
1042306,524167,61
1042306,362368,61
1042306,1024903,61
1042306,1024898,61
1042306,976774,61
1042306,372610,61
1042306,493440,61
1042306,1027975,61
1042306,520064,61
1042306,1044354,61
1042306,1041921,61
1042306,900999,61
1042306,886662,61
1042306,1032071,61
1042306,1027974,61
1042306,369536,61
1042306,377734,61
1042306,765826,61
1042306,1027974,61
1042306,967430,61
1042306,886662,61
1042306,1044103,61
1042306,1025920,61
1042306,960384,61
1042306,493446,61
1042306,1027974,61
1042306,1017734,61
1042306,1043334,61
1042306,910215,61
1042306,509696,61
1042306,894598,61
1042306,632706,61
1042306,361218,61
1042306,520068,61
1042306,761728,61
1042306,1025927,61
1042306,1025798,61
1042306,1025923,61
1042306,1025666,61
1042306,1025920,61
1042306,1025943,61
1042306,1042311,61
1042306,763783,61
1042306,1024768,61
1042306,1044102,61
1042306,1041281,61
1042306,1044358,61
1042304,771586,61
1042304,896518,61
1042304,391808,61
1042304,1017730,61
1042304,780166,61
1042304,763776,61
1042304,765831,61
1042304,1025666,61
1042304,769927,61
1042304,492419,61
1042304,362374,61
1042304,1032071,61
1042304,1042951,61
1042304,114560,61
1042304,361344,61
1042304,1016706,61
1042304,1040898,61
1042304,124806,61
1042304,372612,61
1042304,647680,61
1042304,111488,61
1042304,508420,61
1042304,632706,61
1042304,1027968,61
1042304,1031047,61
1042304,388870,61
1042304,1025926,61
1042304,1041286,61
1042304,1025923,61
1042304,329216,61
1042304,1017730,61
1042304,755586,61
1042304,369536,61
1042304,634370,61
1042304,110464,61
1042304,378758,61
1042304,1017728,61
1042304,765824,61
1042304,1027974,61
1042304,501638,61
1042304,517894,61
1042304,356230,61
1042304,1041286,61
1042304,518022,61
1042304,1041287,61
1042304,493447,61
1042304,263116,61
1042304,779142,61
1042304,520071,61
1042304,369536,61
1042304,517632,61
1042304,493446,61
1042304,110464,61
1042304,385920,61
1042304,362370,61
1042304,769926,61
1042304,501632,61
1042304,903047,61
1042304,362374,61
1042304,370561,61
1042304,492416,61
1042304,778118,61
1042304,1017735,61
1042304,765831,61
1042304,483968,61
1042304,493312,61
1042304,241539,61
1042304,386818,61
1042304,369542,61
1042304,500614,61
1042304,500224,61
1042304,634790,61
1042304,470913,61
1042304,385538,61
1042304,508806,61
1042304,1025927,61
1042304,362374,61
1042304,125440,61
1042304,1042182,61
1042304,624512,61
1042304,493446,61
1042304,1032070,61
1042304,860808,61
1042304,1025924,61
1042304,1032071,61
1042304,516996,61
1042304,519044,61
1042304,507790,61
1042304,626176,61
1042304,632706,61
1042304,786304,61
1042304,370560,61
1042304,1031942,61
1042304,517648,61
1042304,894850,61
1042304,1025926,61
1042304,370564,61
1042304,385921,61
1042304,516992,61
1042304,1047426,61
370630,1025927,61
370630,369414,61
370630,509830,61
370630,634758,61
370630,648706,61
370630,362374,61
370630,516610,61
370630,378758,61
370630,626563,61
370630,501250,61
370630,951814,61
370630,624514,61
370630,1017734,61
370630,100230,61
370630,1017732,61
370630,369536,61
370630,362370,61
370630,632705,61
370630,913287,61
370630,1027974,61
370630,378630,61
370630,385926,61
370630,362374,61
370630,1044359,61
370630,1041286,61
370630,886662,61
370630,501638,61
370630,896898,61
370630,886662,61
370630,100224,61
370630,362368,61
370630,362374,61
370630,632449,61
370630,900998,61
370630,640902,61
370630,911232,61
370630,503686,61
370630,1027975,61
370630,501638,61
370630,370566,61
370630,493446,61
370630,1027975,61
370630,492418,61
370630,1044358,61
370630,378758,61
370630,493446,61
370630,386950,61
370630,370564,61
370630,632706,61
370630,1032070,61
370630,773762,61
370630,630662,61
370630,1027969,61
370630,371590,61
370630,1041284,61
370630,626561,61
370630,377600,61
370630,885638,61
370630,1027971,61
370630,362372,61
370630,519942,61
370630,888710,61
370630,493447,61
370630,903046,61
370630,649095,61
370630,493318,61
370630,1027842,61
370630,377728,61
370630,1032070,61
370630,1036167,61
370630,632704,61
370630,1025927,61
370630,1027590,61
370630,362246,61
370630,493440,61
370630,362374,61
370630,1027978,61
370630,919302,61
370630,1027975,61
370630,492416,61
370630,386566,61
370630,1032134,61
370630,313092,61
370630,435789,61
370630,102274,61
370630,1048326,61
370630,960390,61
370630,762752,61
370630,1027970,61
370630,909830,61
370630,1041280,61
370630,100226,61
370630,540671,61
370630,1025664,61
370630,1025926,61
370630,1021838,61
370630,361414,61
370630,362374,61
370630,634754,61
370630,1044358,61
769926,1027974,61
769926,634498,61
769926,520070,61
769926,370560,61
769926,388998,61
769926,634759,61
769926,372227,61
769926,1044358,61
769926,638848,61
769926,377735,61
769926,1032071,61
769926,1025926,61
769926,362374,61
769926,781186,61
769926,1019778,61
769926,1027974,61
769926,765831,61
769926,886662,61
769926,1025666,61
769926,1027975,61
769926,886656,61
769926,1042311,61
769926,765826,61
769926,114560,61
769926,1032070,61
769926,634752,61
769926,1025927,61
769926,765831,61
769926,1027974,61
769926,520066,61
769926,634758,61
769926,767907,61
769926,233344,61
769926,769843,61
769926,1025926,61
769926,1027975,61
769926,638854,61
769926,634758,61
769926,653190,61
769926,749062,61
769926,1048454,61
769926,757638,61
769926,1044358,61
769926,121734,61
769926,624518,61
769926,896902,61
769926,110470,61
769926,769958,61
769926,650118,61
769926,769926,61
769926,651143,61
769926,634370,61
769926,769718,61
769926,110464,61
769926,786304,61
769926,1032071,61
769926,634754,61
769926,1030019,61
769926,1017606,61
769926,1027975,61
769926,786317,61
769926,632711,61
769926,1025922,61
769926,1017734,61
769926,769983,61
769926,769959,61
769926,765574,61
769926,1025922,61
769926,630694,61
769926,624262,61
769926,1048455,61
769926,786306,61
769926,634759,61
769926,1027975,61
769926,769927,61
769926,1032071,61
769926,910214,61
769926,1025927,61
769926,1027975,61
769926,765826,61
769926,638974,61
769926,130695,61
769926,102274,61
769926,1028007,61
769926,1023751,61
769926,241287,61
769926,123392,61
769926,520065,61
769926,1048454,61
769926,786304,61
769926,1032070,61
769926,114566,61
769926,638854,61
769926,1041287,61
769926,1032071,61
769926,110464,61
769926,769927,61
769926,634754,61
769926,1048454,61
769926,624514,61
370438,1041927,61
370438,1025536,61
370438,386562,61
370438,1025922,61
370438,508422,61
370438,601602,61
370438,654208,61
370438,388998,61
370438,362246,61
370438,108416,61
370438,362374,61
370438,524166,61
370438,108422,61
370438,500227,61
370438,503687,61
370438,634752,61
370438,984966,61
370438,896903,61
370438,1025922,61
370438,624518,61
370438,313088,61
370438,492547,61
370438,1025536,61
370438,126466,61
370438,785282,61
370438,653190,61
370438,519041,61
370438,655238,61
370438,378630,61
370438,126855,61
370438,896898,61
370438,1042311,61
370438,493446,61
370438,886662,61
370438,623238,61
370438,386950,61
370438,1027975,61
370438,1027975,61
370438,902018,61
370438,1044230,61
370438,110466,61
370438,110470,61
370438,126850,61
370438,518016,61
370438,632710,61
370438,517894,61
370438,1044102,61
370438,501634,61
370438,624514,61
370438,1025926,61
370438,1027716,61
370438,1027585,61
370438,886662,61
370438,1017734,61
370438,385924,61
370438,370311,61
370438,377728,61
370438,1024902,61
370438,1025926,61
370438,1033095,61
370438,1025541,61
370438,650752,61
370438,911238,61
370438,1025536,61
370438,8118,61
370438,370566,61
370438,508802,61
370438,501506,61
370438,1025922,61
370438,394243,61
370438,372614,61
370438,1025922,61
370438,634368,61
370438,362112,61
370438,1040898,61
370438,493062,61
370438,1025543,61
370438,886278,61
370438,1025926,61
370438,1025926,61
370438,769926,61
370438,362374,61
370438,130562,61
370438,362368,61
370438,370567,61
370438,757510,61
370438,1025927,61
370438,763782,61
370438,361990,61
370438,378630,61
370438,1034113,61
370438,896903,61
370438,651014,61
370438,1026950,61
370438,786327,61
370438,638848,61
370438,362374,61
370438,624512,61
370438,909954,61
370438,362374,61
362368,370566,61
362368,240512,61
362368,388992,61
362368,492416,61
362368,518022,61
362368,361350,61
362368,1044353,61
362368,116226,61
362368,508800,61
362368,501632,61
362368,98818,61
362368,505728,61
362368,894854,61
362368,1027971,61
362368,518022,61
362368,370566,61
362368,99200,61
362368,631686,61
362368,631296,61
362368,1017730,61
362368,385926,61
362368,634754,61
362368,361346,61
362368,1017223,61
362368,886656,61
362368,1016710,61
362368,378756,61
362368,626560,61
362368,361984,61
362368,894852,61
362368,516615,61
362368,329222,61
362368,782086,61
362368,894592,61
362368,633728,61
362368,894849,61
362368,885636,61
362368,484224,61
362368,903046,61
362368,362242,61
362368,508800,61
362368,361986,61
362368,520070,61
362368,500608,61
362368,101248,61
362368,1032836,61
362368,1017730,61
362368,362374,61
362368,101890,61
362368,886658,61
362368,624514,61
362368,626566,61
362368,911239,61
362368,1025926,61
362368,624512,61
362368,960391,61
362368,94082,61
362368,493444,61
362368,377728,61
362368,241543,61
362368,518784,61
362368,100224,61
362368,361350,61
362368,361216,61
362368,386822,61
362368,370566,61
362368,632706,61
362368,370566,61
362368,1024902,61
362368,360960,61
362368,377732,61
362368,362374,61
362368,102278,61
362368,370567,61
362368,362374,61
362368,638886,61
362368,1025921,61
362368,1017730,61
362368,492420,61
362368,364422,61
362368,894592,61
362368,377604,61
362368,902023,61
362368,520064,61
362368,107392,61
362368,763778,61
362368,362368,61
362368,634756,61
362368,624128,61
362368,98816,61
362368,1025536,61
362368,100230,61
362368,493319,61
362368,638848,61
362368,589824,61
362368,1025926,61
362368,361472,61
362368,698114,61
362368,893824,61
362368,377472,61
1027968,1044360,61
1027968,910214,61
1027968,785024,61
1027968,516098,61
1027968,782211,61
1027968,1017734,61
1027968,903046,61
1027968,362374,61
1027968,1017735,61
1027968,765827,61
1027968,1027975,61
1027968,503681,61
1027968,1017734,61
1027968,1001351,61
1027968,1025798,61
1027968,1032704,61
1027968,1042305,61
1027968,245635,61
1027968,634374,61
1027968,361986,61
1027968,1041154,61
1027968,765826,61
1027968,493442,61
1027968,362374,61
1027968,649728,61
1027968,1017728,61
1027968,1025538,61
1027968,1025922,61
1027968,493447,61
1027968,1017606,61
1027968,886662,61
1027968,634371,61
1027968,634368,61
1027968,361984,61
1027968,520071,61
1027968,765825,61
1027968,518016,61
1027968,769539,61
1027968,1017728,61
1027968,911238,61
1027968,493440,61
1027968,1017730,61
1027968,110467,61
1027968,765830,61
1027968,1025927,61
1027968,1027968,61
1027968,1017738,61
1027968,632706,61
1027968,501637,61
1027968,1032067,61
1027968,1025926,61
1027968,769920,61
1027968,1025922,61
1027968,765830,61
1027968,376710,61
1027968,1032070,61
1027968,634754,61
1027968,765568,61
1027968,1044358,61
1027968,1025927,61
1027968,769922,61
1027968,126854,61
1027968,769927,61
1027968,1025920,61
1027968,765827,61
1027968,765825,61
1027968,518022,61
1027968,518018,61
1027968,1025538,61
1027968,626176,61
1027968,102272,61
1027968,1027974,61
1027968,501634,61
1027968,1032070,61
1027968,495488,61
1027968,886656,61
1027968,518022,61
1027968,100226,61
1027968,1024897,61
1027968,518018,61
1027968,1025926,61
1027968,1027968,61
1027968,634754,61
1027968,1025922,61
1027968,765827,61
1027968,114566,61
1027968,503681,61
1027968,386944,61
1027968,1046403,61
1027968,886534,61
1027968,1015735,61
1027968,638852,61
1027968,500610,61
1027968,765826,61
1027968,106370,61
1027968,894594,61
1027968,385798,61
1027968,507778,61
1027968,501638,61
1027968,634626,61
638854,638848,61
638854,362244,61
