config_from,config_to,weight
525313,1027979,1
525313,1032192,2
525313,1032704,2
525313,1032710,1
525313,1033730,11
525313,1033734,3
525313,1034119,2
525313,1036167,4
525313,1040384,31
525313,1040392,5
525313,1040898,4
525313,1040902,5
525313,1041287,1
525313,1041408,15
525313,1041409,5
525313,1041921,7
525313,1041922,7
525313,1041923,26
525313,1041926,2
525313,1041927,5
525313,1042048,3
525313,1042049,11
525313,1042051,2
525313,1042304,4
525313,1042306,2
525313,1042311,10
525313,1042946,1
525313,1042951,1
525313,1043457,5
525313,1043461,5
525313,1043968,6
525313,1043970,2
525313,1043971,2
525313,1043975,6
525313,1044099,1
525313,1044359,2
525313,1047431,4
525313,1048455,4
648070,49798,3
648070,57990,2
648070,58244,1
648070,98816,6
648070,98822,2
648070,99072,2
648070,99200,1
648070,99202,1
648070,99206,10
648070,99840,5
648070,99842,5
648070,99846,10
648070,99972,1
648070,100098,4
648070,100102,4
648070,100226,20
648070,100228,14
648070,100230,16
648070,100998,3
648070,101250,2
648070,102018,1
648070,102272,6
648070,102274,7
648070,102278,18
648070,103302,1
648070,104320,6
648070,104326,2
648070,107014,2
648070,107396,1
648070,107398,11
648070,107399,1
648070,108032,11
648070,108034,1
648070,108038,1
648070,108160,4
648070,108162,1
648070,108294,1
648070,108416,1
648070,108418,9
648070,108422,23
648070,109057,1
648070,109185,6
648070,109440,4
648070,109441,8
648070,109442,1
648070,110080,27
648070,110082,19
648070,110086,5
648070,110087,3
648070,110210,6
648070,110214,5
648070,110336,3
648070,110338,2
648070,110342,3
648070,110464,1
648070,110466,74
648070,110468,4
648070,110470,70
648070,110471,5
648070,110474,2
648070,112514,3
648070,112518,3
648070,113542,8
648070,114182,5
648070,114183,3
648070,114561,5
648070,114562,2
648070,114563,5
648070,114567,16
648070,115206,1
648070,115334,2
648070,115456,17
648070,115458,6
648070,115462,4
648070,115584,7
648070,115588,10
648070,115590,27
648070,116352,1
648070,116356,2
648070,116610,6
648070,116612,8
648070,116614,12
648070,116737,9
648070,117382,1
648070,117638,1
648070,118656,4
648070,118660,4
648070,119302,4
648070,119430,2
648070,119680,2
648070,122758,11
648070,123392,11
648070,123394,2
648070,123396,11
648070,123398,4
648070,123524,2
648070,123526,26
648070,123650,2
648070,123654,16
648070,123776,4
648070,123780,13
648070,123782,53
648070,124544,1
648070,124678,1
648070,124800,18
648070,124802,5
648070,124804,2
648070,124806,31
648070,124929,2
648070,125441,9
648070,125446,1
648070,125574,12
648070,125824,7
648070,125826,3
648070,125828,1
648070,125830,15
648070,126470,4
648070,126598,6
648070,126726,3
648070,126848,3
648070,126854,22
648070,126855,2
648070,129926,15
648070,130566,10
648070,130694,1
648070,130950,8
648070,130951,2
648070,230912,9
648070,240257,1
648070,240513,2
648070,241538,7
648070,241542,6
648070,244353,1
648070,246662,3
648070,249734,6
648070,253830,12
648070,254598,1
648070,254848,1
648070,257670,1
648070,257926,6
648070,260998,8
648070,261005,2
648070,261021,5
648070,261766,4
648070,261767,8
648070,262022,6
648070,262023,2
648070,296839,3
648070,304004,2
648070,320388,7
648070,356231,1
648070,360960,6
648070,361088,3
648070,361344,11
648070,361346,4
648070,361350,31
648070,361351,5
648070,361730,8
648070,361734,1
648070,361984,6
648070,362240,3
648070,362368,20
648070,362370,20
648070,362372,14
648070,362374,109
648070,362375,6
648070,362390,2
648070,363394,2
648070,364032,3
648070,364294,12
648070,364420,5
648070,364422,55
648070,366464,8
648070,366468,1
648070,368518,4
648070,369152,5
648070,369536,2
648070,369538,3
648070,369540,3
648070,369542,42
648070,370176,4
648070,370180,2
648070,370182,9
648070,370308,3
648070,370309,7
648070,370310,1
648070,370432,3
648070,370560,9
648070,370562,10
648070,370564,1
648070,370566,37
648070,370567,4
648070,370582,7
648070,371333,3
648070,371334,5
648070,371335,3
648070,371584,3
648070,371585,1
648070,371586,1
648070,371590,3
648070,371592,2
648070,372224,1
648070,372230,1
648070,372357,3
648070,372614,52
648070,372615,2
648070,372630,4
648070,372631,3
648070,376710,5
648070,377344,5
648070,377346,3
648070,377472,2
648070,377606,15
648070,377728,35
648070,377734,9
648070,378624,2
648070,378752,1
648070,378754,13
648070,378758,21
648070,378881,1
648070,379905,1
648070,381442,2
648070,381698,6
648070,381702,11
648070,381824,5
648070,381830,1
648070,382848,2
648070,385536,24
648070,385538,2
648070,385542,16
648070,385670,10
648070,385794,4
648070,385798,16
648070,385920,16
648070,385924,5
648070,385926,117
648070,385927,4
648070,386560,26
648070,386566,4
648070,386688,7
648070,386816,3
648070,386822,2
648070,386944,13
648070,386946,1
648070,386948,15
648070,386950,80
648070,386951,7
648070,386952,12
648070,387972,13
648070,387974,1
648070,387975,4
648070,388614,6
648070,388742,2
648070,388870,4
648070,388994,5
648070,388996,5
648070,388998,48
648070,388999,2
648070,389638,1
648070,389766,8
648070,390022,7
648070,392070,14
648070,392838,1
648070,393094,8
648070,396288,2
648070,411648,2
648070,412672,1
648070,435072,1
648070,435712,17
648070,435840,2
648070,436096,5
648070,451073,9
648070,452096,7
648070,452097,3
648070,452225,1
648070,452480,3
648070,452481,2
648070,477184,9
648070,477696,8
648070,478208,1
648070,484229,1
648070,484231,2
648070,485255,5
648070,487302,6
648070,487303,15
648070,490445,1
648070,492290,5
648070,492294,4
648070,492418,6
648070,492422,16
648070,492423,6
648070,492806,1
648070,493056,3
648070,493062,5
648070,493190,5
648070,493312,6
648070,493318,18
648070,493440,15
648070,493442,6
648070,493446,47
648070,493447,8
648070,493454,2
648070,495494,27
648070,495495,4
648070,499590,14
648070,499591,1
648070,500224,4
648070,500230,2
648070,500352,1
648070,500358,1
648070,500608,7
648070,500614,10
648070,500615,1
648070,500622,3
648070,500686,2
648070,501248,1
648070,501382,4
648070,501632,12
648070,501633,3
648070,501634,6
648070,501635,4
648070,501638,53
648070,501639,17
648070,501646,13
648070,502656,2
648070,502657,1
648070,503431,7
648070,503559,4
648070,503681,9
648070,503682,16
648070,503683,3
648070,503686,40
648070,503687,42
648070,503694,3
648070,505730,2
648070,505742,4
648070,505743,7
648070,507526,7
648070,507527,4
648070,507778,7
648070,507779,14
648070,507782,24
648070,507783,2
648070,507790,2
648070,508678,17
648070,508806,17
648070,508807,1
648070,508823,4
648070,509446,2
648070,509702,12
648070,509703,4
648070,509830,27
648070,509831,10
648070,510976,1
648070,510977,1
648070,511878,5
648070,513926,1
648070,514950,8
648070,515974,15
648070,516866,5
648070,516870,9
648070,516992,5
648070,516994,12
648070,516996,1
648070,516997,1
648070,516998,25
648070,516999,9
648070,517015,13
648070,517068,3
648070,517070,3
648070,517632,1
648070,517890,2
648070,517894,5
648070,518016,6
648070,518018,9
648070,518020,1
648070,518022,49
648070,518023,17
648070,518919,2
648070,519040,2
648070,519044,10
648070,519045,4
648070,519046,2
648070,519047,3
648070,519055,2
648070,519063,2
648070,519116,1
648070,519117,3
648070,520064,1
648070,520066,22
648070,520070,43
648070,520071,18
648070,520709,4
648070,520965,15
648070,520967,2
648070,521094,2
648070,521095,9
648070,523141,5
648070,523142,4
648070,523149,9
648070,523151,8
648070,523165,3
648070,523167,1
648070,523213,8
648070,523910,2
648070,523911,3
648070,524163,1
648070,524166,23
648070,524167,5
648070,557570,10
648070,557826,1
648070,558598,6
648070,558726,4
648070,566790,3
648070,574210,2
648070,575110,1
648070,623104,8
648070,623106,12
648070,623110,16
648070,623232,12
648070,623238,2
648070,623360,1
648070,623362,3
648070,623366,15
648070,623488,11
648070,623490,8
648070,623494,33
648070,624128,5
648070,624130,4
648070,624134,14
648070,624258,13
648070,624260,5
648070,624512,2
648070,624514,19
648070,624518,39
648070,624522,7
648070,625286,2
648070,626178,1
648070,626304,1
648070,626306,2
648070,626560,5
648070,626566,50
648070,626567,4
648070,626570,3
648070,626582,1
648070,627584,6
648070,627588,9
648070,627590,14
648070,628608,8
648070,628610,9
648070,628614,3
648070,629636,7
648070,630656,4
648070,630660,1
648070,631296,6
648070,631298,2
648070,631302,2
648070,631328,2
648070,631424,18
648070,631426,1
648070,631428,1
648070,631430,6
648070,631456,11
648070,631458,6
648070,631522,2
648070,631680,7
648070,631681,5
648070,631682,3
648070,631683,6
648070,631686,89
648070,632320,5
648070,632322,12
648070,632326,15
648070,632448,14
648070,632450,23
648070,632452,6
648070,632454,31
648070,632482,1
648070,632486,1
648070,632578,7
648070,632582,1
648070,632704,8
648070,632706,48
648070,632708,7
648070,632710,59
648070,632711,5
648070,632714,1
648070,633346,1
648070,633474,5
648070,633478,10
648070,633504,1
648070,633506,2
648070,633729,16
648070,633730,10
648070,633734,18
648070,633742,4
648070,633774,17
648070,634368,1
648070,634370,14
648070,634374,2
648070,634496,8
648070,634498,34
648070,634502,19
648070,634624,1
648070,634626,2
648070,634630,8
648070,634752,14
648070,634754,109
648070,634755,3
648070,634756,14
648070,634758,203
648070,634759,14
648070,634762,8
648070,634774,12
648070,635776,6
648070,635778,3
648070,635780,2
648070,635782,10
648070,636802,8
648070,637828,8
648070,637830,11
648070,637862,9
648070,637870,7
648070,638464,1
648070,638466,7
648070,638470,25
648070,638592,8
648070,638594,1
648070,638598,2
648070,638720,3
648070,638722,8
648070,638848,1
648070,638850,6
648070,638854,32
648070,638855,12
648070,639488,1
648070,639746,2
648070,639750,3
648070,639872,3
648070,639873,4
648070,639874,5
648070,639875,5
648070,639878,58
648070,640646,2
648070,640898,1
648070,640899,5
648070,640902,18
648070,640903,5
648070,641926,6
648070,642950,17
648070,643968,1
648070,647046,3
648070,647680,14
648070,647682,5
648070,647684,1
648070,647686,5
648070,647808,25
648070,647810,11
648070,647812,4
648070,647814,55
648070,647842,3
648070,647844,1
648070,647846,3
648070,647942,1
648070,648064,17
648070,648066,45
648070,648067,1
648070,648068,42
648070,648070,412
648070,648071,5
648070,648098,2
648070,648704,2
648070,648710,4
648070,648832,4
648070,648838,9
648070,648866,3
648070,649088,3
648070,649094,73
648070,649095,1
648070,649122,1
648070,649862,5
648070,649986,2
648070,650114,18
648070,650118,80
648070,650119,4
648070,650758,10
648070,650886,5
648070,651014,4
648070,651136,6
648070,651138,7
648070,651142,106
648070,651143,26
648070,651910,3
648070,652160,1
648070,652164,1
648070,652166,15
648070,652934,4
648070,653190,1
648070,653958,5
648070,654214,19
648070,654246,1
648070,654854,3
648070,655234,1
648070,655238,13
648070,655239,9
648070,697218,3
648070,698242,9
648070,704386,3
648070,720770,6
648070,754176,5
648070,754304,1
648070,755200,8
648070,755590,13
648070,757377,4
648070,757379,9
648070,761728,6
648070,762502,4
648070,762752,12
648070,762758,1
648070,763398,1
648070,763520,3
648070,763522,2
648070,763526,10
648070,763654,11
648070,763776,3
648070,763778,3
648070,763782,25
648070,764802,10
648070,765570,3
648070,765571,2
648070,765702,4
648070,765826,27
648070,765830,19
648070,765831,6
648070,766596,1
648070,766598,2
648070,767878,1
648070,768133,3
648070,768641,10
648070,768645,13
648070,768898,5
648070,769920,2
648070,769922,8
648070,769923,3
648070,769926,6
648070,769927,29
648070,778884,2
648070,778885,1
648070,778886,2
648070,778944,2
648070,778946,1
648070,778950,1
648070,779136,3
648070,779138,2
648070,779140,2
648070,779142,26
648070,779200,10
648070,779204,1
648070,779782,2
648070,779910,6
648070,780162,9
648070,780163,3
648070,780166,6
648070,781186,10
648070,781187,1
648070,781190,17
648070,782210,1
648070,782214,56
648070,782215,24
648070,782981,10
648070,783238,10
648070,783239,5
648070,784006,2
648070,784262,5
648070,784517,3
648070,785029,2
648070,785282,7
648070,785286,5
648070,785287,3
648070,786304,1
648070,786306,23
648070,786307,7
648070,786310,6
648070,786311,23
648070,820098,2
648070,820102,4
648070,835456,4
648070,835458,9
648070,836486,2
648070,863118,1
648070,880519,1
648070,885632,8
648070,885636,6
648070,885638,9
648070,886272,1
648070,886658,7
648070,886662,59
648070,886663,17
648070,888707,1
648070,888710,27
648070,888711,1
648070,888726,2
648070,893440,12
648070,893442,4
648070,893472,1
648070,893568,1
648070,893824,1
648070,893826,11
648070,893830,56
648070,894464,9
648070,894470,31
648070,894596,12
648070,894598,33
648070,894848,11
648070,894850,33
648070,894852,6
648070,894854,72
648070,894855,16
648070,895622,2
648070,895873,3
648070,895886,4
648070,896774,3
648070,896898,10
648070,896899,4
648070,896900,12
648070,896902,58
648070,896903,3
648070,900738,3
648070,900994,4
648070,901632,6
648070,901890,1
648070,901892,1
648070,901894,4
648070,902016,2
648070,902020,4
648070,902022,11
648070,903042,6
648070,903046,25
648070,904070,2
648070,904071,3
648070,905094,4
648070,905095,3
648070,909824,10
648070,909826,2
648070,909952,5
648070,909958,5
648070,910082,3
648070,910208,21
648070,910210,21
648070,910212,10
648070,910214,45
648070,910215,8
648070,910223,8
648070,910231,7
648070,910848,2
648070,910850,1
648070,910854,17
648070,910976,17
648070,910980,6
648070,910982,2
648070,911232,21
648070,911234,6
648070,911236,24
648070,911238,52
648070,911239,3
648070,911240,9
648070,912258,1
648070,912262,28
648070,912263,7
648070,912270,1
648070,912271,9
648070,912902,6
648070,912903,1
648070,913030,8
648070,913031,4
648070,913282,5
648070,913284,3
648070,913286,55
648070,913287,5
648070,915078,6
648070,917126,4
648070,951170,4
648070,958976,1
648070,959362,3
648070,960000,4
648070,966530,4
648070,967558,1
648070,975750,1
648070,995206,3
648070,995207,2
648070,1009543,8
648070,1011590,7
648070,1011591,8
648070,1015687,1
648070,1016706,6
648070,1016710,14
648070,1017344,1
648070,1017358,9
648070,1017474,5
648070,1017478,7
648070,1017600,1
648070,1017602,3
648070,1017606,3
648070,1017614,6
648070,1017728,9
648070,1017730,39
648070,1017734,75
648070,1017735,45
648070,1019520,2
648070,1019521,2
648070,1019782,16
648070,1019783,6
648070,1023878,1
648070,1024512,9
648070,1024514,13
648070,1024518,6
648070,1024519,2
648070,1024642,6
648070,1024646,1
648070,1024774,12
648070,1024896,6
648070,1024897,2
648070,1024898,6
648070,1024900,1
648070,1024902,35
648070,1024903,3
648070,1024974,1
648070,1025536,7
648070,1025538,3
648070,1025542,5
648070,1025543,17
648070,1025664,12
648070,1025666,12
648070,1025670,10
648070,1025671,16
648070,1025794,4
648070,1025798,12
648070,1025799,3
648070,1025920,44
648070,1025921,7
648070,1025922,25
648070,1025923,15
648070,1025924,1
648070,1025926,118
648070,1025927,27
648070,1026946,1
648070,1026947,4
648070,1026950,3
648070,1027586,1
648070,1027590,2
648070,1027712,3
648070,1027715,1
648070,1027719,8
648070,1027841,2
648070,1027843,3
648070,1027846,3
648070,1027847,14
648070,1027968,7
648070,1027969,8
648070,1027970,35
648070,1027971,3
648070,1027972,8
648070,1027974,95
648070,1027975,70
648070,1028740,3
648070,1028742,7
648070,1029766,2
648070,1030022,17
648070,1030023,3
648070,1030031,2
648070,1032066,4
648070,1032067,1
648070,1032070,30
648070,1032071,25
648070,1032103,4
648070,1032839,1
648070,1032962,2
648070,1032966,5
648070,1033094,14
648070,1033095,17
648070,1033734,4
648070,1033742,3
648070,1033863,1
648070,1034114,7
648070,1034118,18
648070,1034119,1
648070,1036166,10
648070,1040896,2
648070,1040898,26
648070,1041030,2
648070,1041031,1
648070,1041158,1
648070,1041159,3
648070,1041280,12
648070,1041281,4
648070,1041283,4
648070,1041284,8
648070,1041285,6
648070,1041286,80
648070,1041287,12
648070,1041303,9
648070,1041358,2
648070,1041921,1
648070,1041922,3
648070,1041923,9
648070,1041926,2
648070,1041927,15
648070,1042051,4
648070,1042054,9
648070,1042055,9
648070,1042178,7
648070,1042179,4
648070,1042182,4
648070,1042304,32
648070,1042305,2
648070,1042306,11
648070,1042307,30
648070,1042308,6
648070,1042309,3
648070,1042310,70
648070,1042311,38
648070,1042318,2
648070,1043207,9
648070,1043331,13
648070,1043334,18
648070,1043335,18
648070,1043343,1
648070,1043969,2
648070,1043974,2
648070,1043975,3
648070,1044097,5
648070,1044100,1
648070,1044101,16
648070,1044102,13
648070,1044103,5
648070,1044105,6
648070,1044108,1
648070,1044109,11
648070,1044230,13
648070,1044231,8
648070,1044352,3
648070,1044354,30
648070,1044355,5
648070,1044358,41
648070,1044359,63
648070,1044386,6
648070,1044387,1
648070,1044390,3
648070,1044997,2
648070,1045382,11
648070,1045383,12
648070,1046150,3
648070,1046406,12
648070,1046407,10
648070,1047045,3
648070,1047430,12
648070,1047431,1
648070,1048068,4
648070,1048069,2
648070,1048070,2
648070,1048077,6
648070,1048198,7
648070,1048205,2
648070,1048450,1
648070,1048451,1
648070,1048454,17
648070,1048455,31
648070,1048483,3
650759,34432,10
650759,34688,3
650759,77314,1
650759,98816,8
650759,99206,3
650759,99840,4
650759,99842,9
650759,100224,7
650759,100864,1
650759,101120,2
650759,101894,1
650759,101895,9
650759,102274,2
650759,102278,3
650759,102279,2
650759,106374,2
650759,107521,7
650759,108032,3
650759,108038,2
650759,108160,7
650759,108416,2
650759,109312,1
650759,109314,4
650759,110080,12
650759,110082,14
650759,110085,4
650759,110086,14
650759,110087,11
650759,110214,7
650759,110336,11
650759,110338,2
650759,110341,1
650759,110342,5
650759,110343,6
650759,110464,1
650759,110465,3
