config_from,config_to,t_to,sample_to
638470,896902,10,2
1027975,896902,10,2
1031815,896902,10,2
1044358,896902,10,2
503687,896902,10,2
886660,896902,10,2
370564,896902,10,2
765575,896902,10,2
1041926,896902,10,2
626566,896902,10,2
503687,896902,10,2
372610,896902,10,2
910982,896902,10,2
786306,896902,10,2
503687,896902,10,2
519815,896902,10,2
362374,896902,10,2
886278,896902,10,2
765575,896902,10,2
1044355,896902,10,2
632710,896902,10,2
626566,896902,10,2
125826,896902,10,2
651170,896902,10,2
503687,896902,10,2
1027968,896902,10,2
1025922,896902,10,2
1044358,896902,10,2
1032102,896902,10,2
110470,896902,10,2
503558,896902,10,2
1044359,896902,10,2
634498,896902,10,2
1032102,896902,10,2
378758,896902,10,2
650759,896902,10,2
378758,896902,10,2
765575,896902,10,2
1017735,896902,10,2
910982,896902,10,2
780167,896902,10,2
1042311,896902,10,2
1033090,896902,10,2
654848,896902,10,2
126464,896902,10,2
655286,896902,10,2
125826,896902,10,2
362370,896902,10,2
1044134,896902,10,2
995207,896902,10,2
886660,896902,10,2
896903,896902,10,2
503687,896902,10,2
1017735,896902,10,2
1031815,896902,10,2
385926,896902,10,2
650759,896902,10,2
372610,896903,10,2
765831,896903,10,2
896898,896903,10,2
1044359,896903,10,2
499462,896903,10,2
1044356,896903,10,2
493442,896903,10,2
1047431,896903,10,2
1027974,896903,10,2
1044353,896903,10,2
1044102,896903,10,2
110470,896903,10,2
114566,896903,10,2
896898,896903,10,2
978831,896903,10,2
515974,896903,10,2
1032068,896903,10,2
896903,896903,10,2
1027969,896903,10,2
507654,896903,10,2
1025795,896903,10,2
519686,896903,10,2
632320,896903,10,2
1027970,896903,10,2
1043334,896903,10,2
1017606,896903,10,2
886660,896903,10,2
976775,896903,10,2
362370,896910,10,0
894854,896934,10,1
329222,898566,10,1
239488,898944,10,1
1025922,898950,10,1
1044097,900998,10,1
638854,900998,10,1
638854,900998,10,1
1027982,900998,10,1
655238,900998,10,1
260992,900998,10,1
1032071,900998,10,1
1032068,900998,10,1
655238,900998,10,1
769959,900998,10,1
651170,900998,10,1
692102,900998,10,1
1027968,900998,10,1
524175,900998,10,1
501506,900998,10,1
122758,900998,10,1
118534,900998,10,1
110464,900999,10,1
360960,901632,10,1
654848,901632,10,1
376832,901632,10,1
377600,901632,10,1
376838,901632,10,1
360960,901632,10,1
1033090,901632,10,1
311808,901632,10,1
385536,901632,10,1
1016833,901632,10,1
517638,901638,10,1
347910,901638,10,1
1016839,901638,10,1
1025538,901638,10,1
910854,901894,10,2
1044358,902022,10,2
311808,902022,10,2
886274,902656,10,1
517126,902658,10,1
123399,902662,10,1
516608,902662,10,1
360960,902784,10,1
508422,903046,10,2
369543,903046,10,2
913286,903046,10,2
648070,903046,10,2
885632,903046,10,2
126854,903046,10,2
493447,903046,10,2
362370,903046,10,2
886663,903046,10,2
1027842,903046,10,2
1048454,903046,10,2
507778,903046,10,2
392710,903686,10,1
1016832,904704,10,1
651170,905094,10,2
500224,909312,10,0
517632,909824,10,1
650754,909824,10,1
500224,909824,10,1
370438,909824,10,1
517126,909824,10,1
369280,909824,10,1
1041024,909824,10,1
765442,909824,10,1
1041024,909824,10,1
508422,909824,10,1
361472,909824,10,1
1040902,909824,10,1
516608,909824,10,1
1041920,909824,10,1
517632,909824,10,1
517632,909824,10,1
115332,909824,10,1
1040896,909824,10,1
450567,909824,10,1
377600,909824,10,1
1033990,909824,10,1
652162,909826,10,1
126464,909826,10,1
450567,909826,10,1
1041922,909830,10,1
385536,909830,10,1
1033990,909830,10,1
115332,909830,10,1
376838,909830,10,1
1041920,909830,10,1
1017730,909830,10,1
311808,909830,10,1
260992,909952,10,1
1041920,909952,10,1
117248,909952,10,1
1042304,909962,10,0
491520,910208,10,2
361472,910208,10,2
902020,910208,10,2
126464,910208,10,2
516995,910208,10,2
516865,910208,10,2
385920,910208,10,2
115332,910212,10,2
520070,910214,10,2
1048455,910214,10,2
516998,910214,10,2
361344,910214,10,2
516995,910214,10,2
524175,910214,10,2
902020,910214,10,2
1044230,910215,10,2
1016839,910848,10,1
634370,910848,10,1
123399,910848,10,1
117248,910848,10,1
1044134,910848,10,1
361984,910848,10,1
516865,910848,10,1
1041926,910848,10,1
558594,910848,10,1
500224,910848,10,1
517638,910848,10,1
1041926,910850,10,1
638470,910850,10,1
1041922,910850,10,1
632320,910850,10,1
377350,910854,10,1
385536,910854,10,1
362246,910854,10,1
517638,910854,10,1
517638,910854,10,1
517638,910854,10,1
1041024,910854,10,1
910982,910854,10,1
632322,910854,10,1
372614,910854,10,1
508422,910854,10,1
117248,910854,10,1
763522,910854,10,1
377348,910854,10,1
519686,910854,10,1
650759,910854,10,1
516608,910854,10,1
450567,910854,10,1
636806,910976,10,1
516865,910976,10,1
886662,910976,10,1
100226,910982,10,1
385920,910982,10,1
929282,910982,10,1
125826,911110,10,2
782214,911110,10,2
911238,911110,10,2
652162,911232,10,2
886278,911232,10,2
885632,911232,10,2
503687,911234,10,2
761734,911234,10,2
516995,911236,10,2
913282,911238,10,2
362370,911238,10,2
362242,911238,10,2
1044356,911238,10,2
1044353,911238,10,2
911239,911238,10,2
652162,911238,10,2
508678,911238,10,2
516995,911238,10,2
886663,911238,10,2
1032066,911238,10,2
517638,911238,10,2
648070,911238,10,2
115332,911238,10,2
1044356,911238,10,2
517638,911238,10,2
1016839,911238,10,2
761734,911238,10,2
520070,911238,10,2
765830,911238,10,2
654848,911238,10,2
370438,911238,10,2
1040902,911238,10,2
1048455,911238,10,2
1025665,911238,10,2
519815,911238,10,2
503558,911238,10,2
125826,911238,10,2
1041926,911238,10,2
1027970,911238,10,2
765831,911238,10,2
1033990,911238,10,2
1024903,911238,10,2
370564,911238,10,2
911239,911238,10,2
1016322,911238,10,2
886658,911238,10,2
511879,911238,10,2
347910,911238,10,2
636806,911238,10,2
1032070,911238,10,2
911239,911238,10,2
886278,911238,10,2
122758,911238,10,2
896903,911238,10,2
377350,911238,10,2
1025926,911238,10,2
1025920,911239,10,2
110470,911239,10,2
634496,911872,10,1
650759,911878,10,1
517632,912000,10,1
976775,912262,10,2
1041024,912896,10,1
385536,912896,10,1
1041922,912898,10,1
634370,912898,10,1
634374,912898,10,1
1041024,912898,10,1
362246,912902,10,1
651170,912902,10,1
450567,912902,10,1
1044097,912902,10,1
650759,912902,10,1
634370,912902,10,1
519686,912902,10,1
929282,912902,10,1
886278,912902,10,1
913286,912902,10,1
377350,913030,10,1
1041920,913030,10,1
1025795,913031,10,1
1041920,913154,10,2
1040896,913154,10,2
769922,913158,10,2
769958,913158,10,2
654262,913283,10,2
519815,913284,10,2
436102,913286,10,2
995207,913286,10,2
1044359,913286,10,2
648070,913286,10,2
503686,913286,10,2
1047431,913286,10,2
76672,913286,10,2
1025924,913286,10,2
388998,913286,10,2
484230,913286,10,2
692102,913286,10,2
122758,913286,10,2
385926,913286,10,2
638886,913286,10,2
388998,913286,10,2
634498,913286,10,2
1044353,913286,10,2
1042305,913286,10,2
692102,913286,10,2
1017478,913286,10,2
516998,913286,10,2
638854,913286,10,2
886663,913286,10,2
634502,913286,10,2
1041920,913286,10,2
1027975,913286,10,2
1041287,913286,10,2
484230,913286,10,2
126592,913286,10,2
632322,913286,10,2
503686,913286,10,2
519686,913286,10,2
499462,913286,10,2
508678,913286,10,2
1044097,913286,10,2
1042311,913286,10,2
894598,913286,10,2
650759,913286,10,2
76672,913286,10,2
638848,913286,10,2
886278,913286,10,2
110470,913286,10,2
774016,913286,10,2
520065,913286,10,2
1044358,913286,10,2
385536,913286,10,2
913286,913286,10,2
518918,913286,10,2
634752,913286,10,2
910982,913286,10,2
362374,913286,10,2
516998,913286,10,2
1040902,913286,10,2
782214,913286,10,2
110464,913286,10,2
524165,913286,10,2
524175,913286,10,2
362370,913286,10,2
1044356,913286,10,2
626566,913286,10,2
484230,913286,10,2
894598,913286,10,2
1044358,913286,10,2
388999,913287,10,2
1044359,913287,10,2
650759,913287,10,2
913286,913287,10,2
650759,913287,10,2
524167,913287,10,2
522118,913287,10,2
388998,913287,10,2
372614,913287,10,2
976775,913287,10,2
894854,914310,10,1
1032068,917382,10,1
524289,925769,10,0
262144,933888,10,0
450567,933889,10,0
524289,942592,10,0
516995,950784,10,0
524289,951809,10,0
1032110,952198,10,0
503682,954246,10,0
763522,959488,10,0
1041280,960000,10,0
1040902,960006,10,0
1031046,960386,10,0
632710,960390,10,0
1033090,960390,10,0
1017732,960390,10,0
493442,960391,10,0
503686,960391,10,0
1044230,960391,10,0
1041926,960391,10,0
520071,960391,10,0
364420,960391,10,0
524167,962438,10,0
1027842,962438,10,0
1025927,962438,10,0
1027842,962439,10,0
450567,966663,10,0
1016839,968583,10,0
361472,975360,10,0
1025538,975361,10,0
369280,975362,10,0
652162,975488,10,0
976775,978822,10,0
1036215,982918,10,0
369280,992768,10,0
1016833,992768,10,0
362374,993154,10,0
1027970,993158,10,0
1044355,993159,10,0
978831,993159,10,0
1047431,995206,10,0
911238,995206,10,0
1027968,995206,10,0
1017478,995206,10,0
1033990,995206,10,0
765575,995206,10,0
1025922,995207,10,0
501634,995207,10,0
262144,999424,10,0
1044230,1008134,10,0
1041287,1009542,10,0
1027969,1009543,10,0
388999,1010566,10,0
634370,1011206,10,0
692102,1011590,10,0
1044359,1011591,10,0
1044102,1015686,10,0
1016322,1016320,10,1
99840,1016320,10,1
385536,1016320,10,1
1044097,1016320,10,1
886274,1016320,10,1
1016833,1016320,10,1
886278,1016322,10,1
516608,1016576,10,2
1033990,1016704,10,2
362376,1016704,10,2
369280,1016704,10,2
1041024,1016704,10,2
100225,1016704,10,2
1017730,1016704,10,2
100225,1016710,10,2
769927,1016710,10,2
520070,1016710,10,2
100230,1016710,10,2
516998,1016710,10,2
501506,1016710,10,2
896898,1016710,10,2
896903,1016710,10,2
1044102,1016710,10,2
1044134,1016710,10,2
894854,1016710,10,2
911239,1016710,10,2
1025927,1016711,10,2
1016839,1016832,10,0
262144,1016832,10,0
929282,1016832,10,0
1016833,1016832,10,0
500224,1017344,10,1
886278,1017344,10,1
491520,1017344,10,1
491520,1017344,10,1
910854,1017344,10,1
1041920,1017344,10,1
634754,1017344,10,1
1016322,1017344,10,1
929282,1017344,10,1
1044230,1017344,10,1
516608,1017344,10,1
360960,1017344,10,1
1025538,1017344,10,1
123399,1017344,10,1
1016322,1017344,10,1
501377,1017344,10,1
929282,1017344,10,1
1041922,1017344,10,1
491520,1017344,10,1
361472,1017344,10,1
376832,1017344,10,1
1016833,1017344,10,1
361472,1017344,10,1
501377,1017344,10,1
929282,1017344,10,1
632322,1017344,10,1
501634,1017344,10,1
1016833,1017345,10,1
1016839,1017346,10,1
516608,1017346,10,1
517126,1017346,10,1
1041920,1017346,10,1
1040902,1017346,10,1
370438,1017346,10,1
886274,1017346,10,1
886272,1017346,10,1
1040902,1017346,10,1
1041920,1017346,10,1
1041920,1017346,10,1
1016322,1017346,10,1
1016833,1017346,10,1
1025538,1017346,10,1
1025539,1017347,10,1
692102,1017350,10,1
1016839,1017350,10,1
634370,1017350,10,1
1016839,1017350,10,1
886278,1017350,10,1
886272,1017350,10,1
558594,1017350,10,1
1041024,1017350,10,1
1041926,1017350,10,1
1025539,1017351,10,1
450567,1017351,10,1
511879,1017351,10,1
1016839,1017472,10,1
1025922,1017472,10,1
361472,1017472,10,1
1041922,1017474,10,1
894598,1017478,10,1
976775,1017478,10,1
1025927,1017478,10,1
1025539,1017478,10,1
1041920,1017600,10,2
1025922,1017600,10,2
516865,1017600,10,2
516865,1017600,10,2
780167,1017600,10,2
763782,1017602,10,2
929282,1017602,10,2
385536,1017602,10,2
361984,1017602,10,2
929282,1017602,10,2
501506,1017602,10,2
1033990,1017606,10,2
501506,1017606,10,2
1044102,1017606,10,2
517126,1017606,10,2
1027719,1017606,10,2
515974,1017606,10,2
501638,1017606,10,2
894854,1017606,10,2
910854,1017606,10,2
896903,1017606,10,2
347910,1017606,10,2
511879,1017606,10,2
1025924,1017606,10,2
519686,1017606,10,2
378758,1017606,10,2
362370,1017728,10,2
1017730,1017728,10,2
1041288,1017728,10,2
361346,1017728,10,2
100224,1017728,10,2
1025665,1017728,10,2
885632,1017728,10,2
632706,1017728,10,2
1016832,1017728,10,2
929282,1017728,10,2
239488,1017728,10,2
362374,1017728,10,2
631680,1017728,10,2
886660,1017728,10,2
260992,1017728,10,2
501634,1017728,10,2
362368,1017728,10,2
1027969,1017728,10,2
362112,1017728,10,2
1016322,1017728,10,2
1025920,1017728,10,2
361984,1017728,10,2
370564,1017728,10,2
1044097,1017728,10,2
493446,1017728,10,2
1041024,1017728,10,2
100225,1017728,10,2
110464,1017728,10,2
1041024,1017728,10,2
108416,1017728,10,2
1044097,1017728,10,2
763522,1017728,10,2
239488,1017728,10,2
1041280,1017728,10,2
364420,1017728,10,2
361984,1017728,10,2
754560,1017728,10,2
1042306,1017729,10,2
1017730,1017729,10,2
377348,1017730,10,2
1025665,1017730,10,2
1024903,1017730,10,2
1025665,1017730,10,2
501506,1017730,10,2
787334,1017730,10,2
503686,1017730,10,2
632710,1017730,10,2
1016839,1017730,10,2
1017734,1017730,10,2
1042305,1017730,10,2
1011200,1017730,10,2
519815,1017730,10,2
361346,1017730,10,2
1027968,1017730,10,2
765831,1017730,10,2
1043334,1017730,10,2
1017730,1017730,10,2
1017730,1017730,10,2
360960,1017730,10,2
911238,1017730,10,2
364420,1017730,10,2
995207,1017730,10,2
503558,1017730,10,2
1017730,1017730,10,2
362246,1017730,10,2
518918,1017730,10,2
769927,1017730,10,2
1025927,1017730,10,2
1016322,1017730,10,2
638850,1017730,10,2
886658,1017730,10,2
1044230,1017730,10,2
929282,1017730,10,2
1017735,1017730,10,2
508678,1017730,10,2
1044230,1017730,10,2
1040902,1017730,10,2
910982,1017730,10,2
886663,1017730,10,2
1017478,1017730,10,2
1042305,1017730,10,2
1016833,1017730,10,2
100230,1017730,10,2
1016839,1017730,10,2
759687,1017730,10,2
1025795,1017730,10,2
754560,1017730,10,2
1043334,1017730,10,2
1047431,1017730,10,2
1025538,1017730,10,2
362242,1017730,10,2
362374,1017730,10,2
501634,1017730,10,2
1025920,1017730,10,2
361346,1017730,10,2
765830,1017730,10,2
1040896,1017730,10,2
757638,1017730,10,2
501506,1017730,10,2
910854,1017730,10,2
501638,1017730,10,2
361346,1017730,10,2
894855,1017730,10,2
1032068,1017730,10,2
896898,1017730,10,2
501634,1017730,10,2
493447,1017730,10,2
516995,1017730,10,2
516865,1017730,10,2
1044354,1017730,10,2
754560,1017730,10,2
484230,1017730,10,2
518918,1017730,10,2
1025539,1017730,10,2
1025927,1017730,10,2
370438,1017730,10,2
1042305,1017730,10,2
503682,1017730,10,2
1025926,1017730,10,2
1016832,1017730,10,2
385536,1017730,10,2
507654,1017730,10,2
1016832,1017730,10,2
1041288,1017730,10,2
516997,1017730,10,2
1044097,1017731,10,2
754560,1017731,10,2
362382,1017731,10,2
508800,1017732,10,2
1017735,1017732,10,2
370564,1017732,10,2
910854,1017732,10,2
378758,1017732,10,2
362374,1017732,10,2
362376,1017732,10,2
1017606,1017734,10,2
362112,1017734,10,2
436102,1017734,10,2
782214,1017734,10,2
493442,1017734,10,2
1043334,1017734,10,2
362382,1017734,10,2
347910,1017734,10,2
763522,1017734,10,2
503682,1017734,10,2
1027968,1017734,10,2
376838,1017734,10,2
634502,1017734,10,2
929282,1017734,10,2
1025927,1017734,10,2
763522,1017734,10,2
516997,1017734,10,2
370564,1017734,10,2
1041926,1017734,10,2
1027968,1017734,10,2
503687,1017734,10,2
347910,1017734,10,2
115332,1017734,10,2
378758,1017734,10,2
1044356,1017734,10,2
517126,1017734,10,2
1042311,1017734,10,2
911238,1017734,10,2
361346,1017734,10,2
1025920,1017734,10,2
503687,1017734,10,2
995207,1017734,10,2
1027975,1017734,10,2
1031815,1017734,10,2
347910,1017734,10,2
978831,1017734,10,2
503682,1017734,10,2
362382,1017734,10,2
347910,1017734,10,2
126592,1017734,10,2
1044230,1017734,10,2
638854,1017734,10,2
362112,1017734,10,2
1041280,1017734,10,2
638854,1017734,10,2
1042311,1017734,10,2
493442,1017734,10,2
500224,1017734,10,2
1044355,1017734,10,2
347910,1017734,10,2
378758,1017734,10,2
929282,1017734,10,2
1031815,1017734,10,2
362382,1017734,10,2
1025795,1017734,10,2
507778,1017734,10,2
378758,1017734,10,2
1042305,1017734,10,2
100224,1017734,10,2
1042305,1017734,10,2
372610,1017734,10,2
1042304,1017734,10,2
1044102,1017734,10,2
1033090,1017734,10,2
1042304,1017734,10,2
911238,1017734,10,2
902020,1017734,10,2
493447,1017734,10,2
902020,1017734,10,2
436102,1017734,10,2
1017606,1017734,10,2
765831,1017734,10,2
911239,1017734,10,2
648838,1017734,10,2
1027968,1017734,10,2
648838,1017734,10,2
1042304,1017734,10,2
1042304,1017734,10,2
385926,1017734,10,2
1043334,1017734,10,2
511879,1017734,10,2
1043334,1017734,10,2
1044358,1017734,10,2
508800,1017734,10,2
1017606,1017734,10,2
1017730,1017734,10,2
1031815,1017734,10,2
1042304,1017734,10,2
1033090,1017734,10,2
1040902,1017734,10,2
911239,1017734,10,2
362374,1017734,10,2
1017606,1017734,10,2
911238,1017734,10,2
1032068,1017734,10,2
648838,1017734,10,2
1032068,1017734,10,2
1027842,1017734,10,2
913286,1017734,10,2
499462,1017734,10,2
1040902,1017734,10,2
1033990,1017734,10,2
1017735,1017734,10,2
911238,1017734,10,2
239488,1017734,10,2
1032068,1017734,10,2
911238,1017734,10,2
515974,1017734,10,2
511879,1017734,10,2
976775,1017734,10,2
911239,1017734,10,2
1016832,1017734,10,2
638886,1017734,10,2
765831,1017734,10,2
1017732,1017734,10,2
902020,1017734,10,2
1017732,1017734,10,2
1027975,1017734,10,2
1017735,1017734,10,2
1025539,1017734,10,2
520071,1017734,10,2
1017606,1017734,10,2
1031815,1017734,10,2
362374,1017734,10,2
1025539,1017734,10,2
493446,1017734,10,2
651170,1017734,10,2
520065,1017734,10,2
754560,1017734,10,2
520065,1017734,10,2
436102,1017734,10,2
1042311,1017734,10,2
100230,1017734,10,2
493442,1017734,10,2
910982,1017734,10,2
362112,1017734,10,2
347910,1017734,10,2
1017478,1017734,10,2
522118,1017734,10,2
1017478,1017734,10,2
995207,1017734,10,2
1017478,1017734,10,2
896903,1017734,10,2
638854,1017734,10,2
765575,1017734,10,2
1017730,1017734,10,2
1017606,1017734,10,2
507778,1017734,10,2
896903,1017734,10,2
362382,1017734,10,2
507778,1017734,10,2
1044102,1017734,10,2
1032110,1017734,10,2
520065,1017734,10,2
522118,1017734,10,2
1017732,1017734,10,2
1017732,1017734,10,2
522118,1017734,10,2
1031815,1017734,10,2
1017732,1017734,10,2
1025795,1017734,10,2
1027975,1017734,10,2
1017606,1017734,10,2
1025927,1017734,10,2
902020,1017734,10,2
522118,1017734,10,2
1033090,1017734,10,2
1017730,1017734,10,2
1025927,1017734,10,2
522118,1017734,10,2
634496,1017734,10,2
763522,1017734,10,2
1017730,1017734,10,2
648838,1017734,10,2
1042311,1017734,10,2
108416,1017734,10,2
1016322,1017734,10,2
1017732,1017734,10,2
364420,1017734,10,2
944007,1017734,10,2
886660,1017734,10,2
501634,1017734,10,2
765830,1017734,10,2
886662,1017734,10,2
369543,1017734,10,2
501634,1017734,10,2
651170,1017734,10,2
501638,1017734,10,2
1025926,1017734,10,2
636806,1017734,10,2
1025926,1017734,10,2
769926,1017734,10,2
385926,1017734,10,2
1025924,1017734,10,2
632322,1017734,10,2
507654,1017734,10,2
1025539,1017734,10,2
100226,1017734,10,2
886663,1017734,10,2
1044354,1017734,10,2
1017734,1017734,10,2
1017734,1017734,10,2
100226,1017734,10,2
944007,1017734,10,2
894854,1017734,10,2
1025924,1017734,10,2
1041286,1017734,10,2
1017734,1017734,10,2
1024903,1017734,10,2
558594,1017734,10,2
369543,1017734,10,2
886658,1017734,10,2
886660,1017734,10,2
520070,1017734,10,2
896898,1017734,10,2
757638,1017734,10,2
894854,1017734,10,2
886660,1017734,10,2
1042306,1017734,10,2
503558,1017734,10,2
1025922,1017734,10,2
503558,1017734,10,2
503558,1017734,10,2
1025924,1017734,10,2
362374,1017734,10,2
769926,1017734,10,2
503558,1017734,10,2
886278,1017734,10,2
910854,1017734,10,2
1027842,1017734,10,2
886274,1017734,10,2
362242,1017734,10,2
1024903,1017734,10,2
638848,1017734,10,2
638848,1017734,10,2
118534,1017734,10,2
